agency_fdid,incident_number,incident_date,incident_year,incident_type_code,incident_type,aid_code,aid,property_use_category,property_use_code,property_use,address,city,state,postal_code,city_clean,incident_month
25115,20200000721,2020-05-12,2020,744,"Detector activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1510 OXBOW DR and SKYLAND CT,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000721,2019-04-24,2019,561,Unauthorized burning,,,9 - Outside or Special Property,931,Open land or field,DIXON RD and HAVENS RD,Pataskala,OH,43062,pataskala,2019-04-01
25115,20210000720,2021-05-25,2021,743,"Smoke detector activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,8677 CONESTOGA VALLEY DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000720,2020-05-12,2020,412,Gas leak (natural gas or LPG),4,Automatic aid given,,,,323 N HAMILTON RD and WORMAN DR,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000720,2019-04-24,2019,412,Gas leak (natural gas or LPG),2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,6741 ROVILLA RD and DARLING RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000719,2021-05-25,2021,111,Building fire,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,7423 SKERRYDOON LN and COTTERREW DR,COLUMBUS,OH,43004,columbus,2021-05-01
25115,20200000719,2020-05-12,2020,745,"Alarm system activation, no fire - unintentional",4,Automatic aid given,,,,665 TAYLOR RD and MORRISON RD,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000719,2019-04-24,2019,745,"Alarm system activation, no fire - unintentional",4,Automatic aid given,,,,861 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000718,2021-05-25,2021,611,Dispatched and cancelled en route,,,9 - Outside or Special Property,963,Street or road in commercial area,8400 E BROAD ST and COUNTY LINE,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000718,2020-05-12,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1189 JAYHAWK ST,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000718,2019-04-24,2019,442,Overheated motor,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,502 ROCKY FORK BLVD and MEADOW GREEN CIR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000717,2021-05-25,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1148 INSCO LOOP and MONECA ST,COLUMBUS,OH,43004,columbus,2021-05-01
25115,20200000717,2020-05-12,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,198 GRAND RIDGE CT and HAVENS CORNERS RD,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000717,2019-04-24,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,620 MORRISON RD and TECHCENTER DR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000716,2021-05-24,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,321 FLINT RIDGE DR and IROQUOIS PARK PL,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000716,2020-05-12,2020,611,Dispatched and cancelled en route,4,Automatic aid given,,,,34 HELEN RD SW,Pataskala,OH,43062,pataskala,2020-05-01
25115,20190000716,2019-04-24,2019,611,Dispatched and cancelled en route,4,Automatic aid given,,,,4840 BABBITT RD and MORSE RD,PLAIN TWP,OH,43054,plain twp,2019-04-01
25115,20210000715,2021-05-24,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,668 STREAMWATER DR and SHERRIDON DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000715,2020-05-12,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7845 HEADWATER DR and DESERT WILLOW DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000715,2019-04-24,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8525 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,reynoldsburg,2019-04-01
25115,20210000714,2021-05-24,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,109 S TOWNSHIP RD and APPLEWOOD DR,Pataskala,OH,43062,pataskala,2021-05-01
25115,20200000714,2020-05-12,2020,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,4660 JOHNSTOWN RD and WINDWARD WAY,JEFFERSON TWP,OH,43230,jefferson twp,2020-05-01
25115,20190000714,2019-04-24,2019,511,Lock-out,,,2 - Educational,215,High school/junior high school/middle school,340 S WAGGONER RD and ASTRA CIR,Reynoldsburg,OH,43068,reynoldsburg,2019-04-01
25115,20210000713,2021-05-24,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7812 CHICROY ST,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000713,2020-05-12,2020,554,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,730 HAWKS CREST LN and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000713,2019-04-24,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7340 KEMPERWOOD CT,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000712,2021-05-24,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,8572 WHITEHAWK LOOP and THEODORE DR,COLUMBUS,OH,43004,columbus,2021-05-01
25115,20200000712,2020-05-12,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1121 WILLOW BROOK CSG CT,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000712,2019-04-23,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,623 REYNOLDSBURG-NEW ALBANY RD and WALNUT ST,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000711,2021-05-24,2021,111,Building fire,4,Automatic aid given,,,,9784 SMOKE RD SW and PALMER RD,ETNA TWP,OH,43062,etna twp,2021-05-01
25115,20200000711,2020-05-11,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7745 LUPINE DR and PHLOX AVE,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000711,2019-04-23,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8149 CLARK STATE RD and BABBITT RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000710,2021-05-24,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1198 SNIPE VIEW LOOP W,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000710,2020-05-11,2020,311,"Medical assist, assist EMS crew",,,4 - Residential,419,1 or 2 family dwelling,8243 NARROW LEAF DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000710,2019-04-23,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,891,Warehouse,8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,reynoldsburg,2019-04-01
25115,20210000709,2021-05-24,2021,324,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,963,Street or road in commercial area,CENTER ST and REYNOLDSBURG-NEW ALBANY RD,Blacklick,OH,43004,blacklick,2021-05-01
25115,20200000709,2020-05-11,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,396 ROCKY SPRINGS DR and ELGIN TRAIL DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000709,2019-04-23,2019,111,Building fire,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,6405 HAVENS RD and MANN RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000708,2021-05-24,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,HAVENS CORNERS RD and DIXON RD,Blacklick,OH,43004,blacklick,2021-05-01
25115,20200000708,2020-05-10,2020,813,"Wind storm, tornado/hurricane assessment",4,Automatic aid given,,,,77 SIMS RD SW and DIXON RD,Pataskala,OH,43062,pataskala,2020-05-01
25115,20190000708,2019-04-23,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,646 REDWOOD VALLEY DR and HALEIGH WOODS DR,COLUMBUS,OH,43004,columbus,2019-04-01
25115,20210000707,2021-05-24,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,200 RUGBY LN and RUGBY CT,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000707,2020-05-10,2020,813,"Wind storm, tornado/hurricane assessment",2,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",MANN RD and HAVENS RD,Blacklick,OH,43004,blacklick,2020-05-01
25115,20190000707,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,888,Fire station,6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000706,2021-05-24,2021,611,Dispatched and cancelled en route,4,Automatic aid given,2 - Educational,211,Preschool,5515 MORSE RD and ALBANY CHASE,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000706,2020-05-10,2020,600,"Good intent call, other",,,9 - Outside or Special Property,961,Highway or divided highway,TAYLOR RD and TAYLOR STATION RD,Blacklick,OH,43004,blacklick,2020-05-01
25115,20190000706,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,8449 AMARILLO DR and OLD IVORY WAY,COLUMBUS,OH,43004,columbus,2019-04-01
25115,20210000705,2021-05-24,2021,381,Rescue or EMS standby,4,Automatic aid given,"3 - Health Care, Detention & Correction",365,Police station,460 ROCKY FORK BLVD and HAMILTON RD,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000705,2020-05-10,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7762 COPPERSHELL ST and COLEBRIDGE DR,COLUMBUS-JEFFERSON TWP,OH,43004,columbus-jefferson twp,2020-05-01
25115,20190000705,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,735 DUGAN RIDGE DR and STREAMWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000704,2021-05-24,2021,381,Rescue or EMS standby,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,AMFIELD CT and MOORFIELD DR,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000704,2020-05-10,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1197 WEEPING WILLOW CT and HEADWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000704,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,1149 INSCO LOOP and MONECA ST,COLUMBUS,OH,43004,columbus,2019-04-01
25115,20210000703,2021-05-24,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8105 ROYAL ELM DR and BEARDSLEY AVE,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000703,2020-05-09,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1197 WEEPING WILLOW CT and HEADWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000703,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,332 S HAMILTON RD and MORRISON RD,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000702,2021-05-24,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,449,"Hotel/motel, commercial",460 WATERBURY CT,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000702,2020-05-09,2020,321,"EMS call, excluding vehicle accident with injury",,,8 - Storage,888,Fire station,6767 HAVENS CORNERS RD and REYNOLDSBURG-NEW ALBANY RD,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000702,2019-04-22,2019,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,396 ROCKY SPRINGS DR and ELGIN TRAIL DR,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000701,2021-05-23,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6226 TAYLOR RD and TAYLOR STATION RD,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000701,2020-05-09,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1197 WEEPING WILLOW CT and HEADWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000701,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8400 E BROAD ST and COUNTY LINE,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000700,2021-05-23,2021,531,Smoke or odor removal,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7203 HAVENS RD and HAVENS CT,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000700,2020-05-08,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1197 WEEPING WILLOW CT and HEADWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000700,2019-04-22,2019,611,Dispatched and cancelled en route,4,Automatic aid given,,,,861 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000699,2021-05-23,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8201 HAVENS RD and LEMINGTON ST,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000699,2020-05-07,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7981 HEADWATER DR and WILLOW OAK DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000699,2019-04-22,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,,,,872 DRESSAGE TRCE and JEFFERSON CHASE WAY,COLUMBUS,OH,43004,columbus,2019-04-01
25115,20210000698,2021-05-23,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,429,Multifamily dwelling,170 HEATHERBRIDGE LN and BRICE RD,COLUMBUS,OH,43004,columbus,2021-05-01
25115,20200000698,2020-05-07,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7919 CHAMPAIGN DR and VANWERT LOOP,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000698,2019-04-21,2019,733,Smoke detector activation due to malfunction,4,Automatic aid given,,,,1086 JEFFERSON CHASE WAY and EQUITANA WAY,COLUMBUS,OH,43004,columbus,2019-04-01
25115,20210000697,2021-05-23,2021,611,Dispatched and cancelled en route,4,Automatic aid given,,,,341 HARROW BLVD and CAROWAY BLVD,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000697,2020-05-06,2020,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1042 GREYTHORNE PL and CAROWAY BLVD,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000697,2019-04-21,2019,733,Smoke detector activation due to malfunction,4,Automatic aid given,,,,500 N HAMILTON RD and KAMILAH LN,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000696,2021-05-23,2021,611,Dispatched and cancelled en route,4,Automatic aid given,,,,6891 JERSEY DR and WENTWORTH DR,New Albany,OH,43054,new albany,2021-05-01
25115,20200000696,2020-05-06,2020,745,"Alarm system activation, no fire - unintentional",2,Automatic aid received,1 - Assembly,131,"Church, mosque, synagogue, temple, chapel",400 S WAGGONER RD,Reynoldsburg,OH,43068,reynoldsburg,2020-05-01
25115,20190000696,2019-04-21,2019,442,Overheated motor,4,Automatic aid given,,,,735 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000695,2021-05-23,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1423 MORRISON FARMS EAST DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000695,2020-05-06,2020,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,874 DARK STAR AVE and TAURUS AVE,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000695,2019-04-21,2019,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,342 TOWNE CT E,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000694,2021-05-23,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,8068 GRISWOLD DR and PARSONS PASS,New Albany,OH,43054,new albany,2021-05-01
25115,20200000694,2020-05-06,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1197 WEEPING WILLOW CT and HEADWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000694,2019-04-21,2019,733,Smoke detector activation due to malfunction,4,Automatic aid given,,,,967 CAROWAY BLVD and THAYER DR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000693,2021-05-23,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,300 WESTERKIRK DR and BUNKER RIDGE CT,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000693,2020-05-05,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,892 TAYLOR STATION RD,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000693,2019-04-20,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8105 ROYAL ELM DR and BEARDSLEY AVE,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000692,2021-05-22,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1259 CONNER RIDGE ST,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000692,2020-05-05,2020,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,3668 PAMELA DR,JEFFERSON TWP,OH,43230,jefferson twp,2020-05-01
25115,20190000692,2019-04-20,2019,743,"Smoke detector activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7801 ASTRA CIR and ASDEN CT,Reynoldsburg,OH,43068,reynoldsburg,2019-04-01
25115,20210000691,2021-05-22,2021,743,"Smoke detector activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,625 STREAMWATER DR and SHERRIDON DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000691,2020-05-05,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1221 CANTERHURST ST and GRANT PARK AVE,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000691,2019-04-20,2019,111,Building fire,2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,42 SCENIC RD,REYNOLDSBURG,OH,43004,reynoldsburg,2019-04-01
25115,20210000690,2021-05-22,2021,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,MAIN ST and BENTON ST,Pataskala,OH,43062,pataskala,2021-05-01
25115,20200000690,2020-05-05,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,760 HAWKS CREST LN and TAYLOR RD,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000690,2019-04-20,2019,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,516 LAMESA DR and VEGA DR,COLUMBUS,OH,43004,columbus,2019-04-01
25115,20210000689,2021-05-22,2021,321,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,129,Amusement center: indoor/outdoor,1236 ELKHORN DR and PRINCEVILLE CT,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000689,2020-05-05,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1198 WEEPING WILLOW CT and HEADWATER DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000689,2019-04-20,2019,611,Dispatched and cancelled en route,4,Automatic aid given,,,,861 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000688,2021-05-22,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7380 HAVENS CORNERS RD and BELANGEE DR,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000688,2020-05-04,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1383 GERANIUM DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000688,2019-04-20,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6817 HAVENS RD and DOGWOOD PL,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000687,2021-05-22,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1072 CLOVERLY DR and WINFALL DR,Gahanna,OH,43230,gahanna,2021-05-01
25115,20200000687,2020-05-04,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7577 SCHNEIDER WAY and KEANNEN ST,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000687,2019-04-20,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7340 KEMPERWOOD CT,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000686,2021-05-22,2021,745,"Alarm system activation, no fire - unintentional",2,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,2055 DIXON RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000686,2020-05-04,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7608 HAVENS CORNERS RD and JEFFERSON WAY,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000686,2019-04-20,2019,671,HazMat release investigation w/no HazMat,,,4 - Residential,419,1 or 2 family dwelling,8759 Conestoga Valley,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000685,2021-05-21,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3254 N WAGGONER RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000685,2020-05-03,2020,735,Alarm system sounded due to malfunction,4,Automatic aid given,4 - Residential,429,Multifamily dwelling,785 CROSS POINTE RD and TAYLOR STATION RD,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000685,2019-04-20,2019,251,"Excessive heat, scorch burns with no ignition",,,4 - Residential,419,1 or 2 family dwelling,7332 PINECREST DR and STONE TRAIL DR,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000684,2021-05-21,2021,321,"EMS call, excluding vehicle accident with injury",4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7343 REYNOLDS CROSSING DR and SHALLOTTE DR,COLUMBUS,OH,43068,columbus,2021-05-01
25115,20200000684,2020-05-03,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2555 KEMPERWOOD DR and ASHCROFT DR,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000684,2019-04-19,2019,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6239 WINDBROOK DR,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000683,2021-05-21,2021,324,Motor vehicle accident with no injuries.,4,Automatic aid given,9 - Outside or Special Property,963,Street or road in commercial area,BROAD ST and PLEASANTVIEW DR,Reynoldsburg,OH,43068,reynoldsburg,2021-05-01
25115,20200000683,2020-05-03,2020,735,Alarm system sounded due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,2951 HIGHLAND WOODS BLVD,JEFFERSON TWP,OH,43054,jefferson twp,2020-05-01
25115,20190000683,2019-04-19,2019,321,"EMS call, excluding vehicle accident with injury",2,Automatic aid received,8 - Storage,891,Warehouse,8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,reynoldsburg,2019-04-01
25115,20210000682,2021-05-21,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,3601 N WAGGONER RD,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000682,2020-05-03,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6939 AIKEN PL,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000682,2019-04-19,2019,611,Dispatched and cancelled en route,4,Automatic aid given,,,,TECHCENTER DR and HAMILTON RD,Gahanna,OH,43230,gahanna,2019-04-01
25115,20210000681,2021-05-21,2021,553,Public service,,,4 - Residential,419,1 or 2 family dwelling,7824 FREESIA ST,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000681,2020-05-03,2020,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1376 PHLOX AVE and LANTANA AVE,JEFFERSON TWP,OH,43004,jefferson twp,2020-05-01
25115,20190000681,2019-04-19,2019,611,Dispatched and cancelled en route,4,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,506 BRISTOL DR SW and WOODBRIDGE PL SW,PATASKALA,OH,43068,pataskala,2019-04-01
25115,20210000680,2021-05-21,2021,671,HazMat release investigation w/no HazMat,,,1 - Assembly,141,Athletic/health club,6788 KILOWATT CIR,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
25115,20200000680,2020-05-03,2020,735,Alarm system sounded due to malfunction,4,Automatic aid given,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",1125 GAHANNA PKWY and ENTERPRISE DR,Gahanna,OH,43230,gahanna,2020-05-01
25115,20190000680,2019-04-19,2019,322,Motor vehicle accident with injuries,2,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",DIXON RD and HAVENS CORNERS RD,JEFFERSON TWP,OH,43004,jefferson twp,2019-04-01
25115,20210000679,2021-05-20,2021,321,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8115 GRANT PARK AVE and MORNINGSIDE ST,JEFFERSON TWP,OH,43004,jefferson twp,2021-05-01
