agency_fdid,basic_incident_number_fd1,basic_incident_date_original_fd13,basic_incident_year_fd13,basic_incident_type_code_fd121,basic_incident_type_fd121,basic_aid_given_or_received_code_fd122,basic_aid_given_or_received_fd122,basic_property_use_category_fd146,basic_property_use_code_fd146,basic_property_use_fd146,basic_incident_full_street_address,basic_incident_city_name_fd116,basic_incident_state_fd118,basic_incident_postal_code_fd119,incident_number_original,incident_year,incident_number_cleaned,clean_address
25115,0001604,2018-08-20,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8400 E BROAD ST and COUNTY LINE,Jefferson Twp,OH,43004,0001604,2018,2018001604,8400 E Broad St
25115,0001603,2021-10-19,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7468 HAVENS CORNERS RD and YORK DR,Jefferson Twp,OH,43004,0001603,2021,2021001603,7468 Havens Corners Rd
25115,0001603,2020-10-30,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,8 - Storage,891,Warehouse,8455 E BROAD ST and LIMITED PKWY,Reynoldsburg,OH,43068,0001603,2020,2020001603,8455 E Broad St
25115,0001603,2019-08-29,2019.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,9 - Outside or Special Property,960,"Street, other",WAGGONER RD and HAVENS CORNERS RD,Jefferson Twp,OH,43004,0001603,2019,2019001603,Waggoner Rd
25115,0001603,2018-08-20,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,53 EASTPOINTE RIDGE DR,Columbus,OH,43213,0001603,2018,2018001603,53 Eastpointe Ridge Dr
25115,0001602,2021-10-19,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,5133 MINK ST SW and HAVENS CORNERS RD SW,Pataskala,OH,43062,0001602,2021,2021001602,5133 Mink St Sw
25115,0001602,2020-10-29,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1379 PHLOX AVE and LANTANA AVE,Jefferson Twp,OH,43004,0001602,2020,2020001602,1379 Phlox Ave
25115,0001602,2019-08-29,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1490 SEDGEFIELD DR,Gahanna,OH,43054,0001602,2019,2019001602,1490 Sedgefield Dr
25115,0001602,2018-08-19,2018.0,652.0,"Steam, vapor, fog or dust thought to be smoke",4.0,Automatic aid given,1 - Assembly,161,Restaurant or cafeteria,82 GRANVILLE ST and HIGH ST,Gahanna,OH,43230,0001602,2018,2018001602,82 Granville St
25115,0001601,2021-10-19,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,475 ROCKY FORK BLVD and HAMILTON RD,Gahanna,OH,43230,0001601,2021,2021001601,475 Rocky Fork Blvd
25115,0001601,2020-10-29,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,570 WOODSIDE DR SW and SUMMIT RD SW,Pataskala,OH,43062,0001601,2020,2020001601,570 Woodside Dr Sw
25115,0001601,2019-08-29,2019.0,311.0,"Medical assist, assist EMS crew",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,7961 ASPEN RIDGE DR and HICKORY VALLEY DR,Jefferson Twp,OH,43004,0001601,2019,2019001601,7961 Aspen Ridge Dr
25115,0001601,2018-08-19,2018.0,251.0,"Excessive heat, scorch burns with no ignition",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,709 CHURCHSIDE CHASE DR and LOCUST GROVE ALY,Columbus,OH,43004,0001601,2018,2018001601,709 Churchside Chase Dr
25115,0001600,2021-10-18,2021.0,531.0,Smoke or odor removal,4.0,Automatic aid given,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",7320 SMITHS MILL RD and FOREST DR,New Albany,OH,43054,0001600,2021,2021001600,7320 Smiths Mill Rd
25115,0001600,2020-10-29,2020.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,3154 MANN RD and HAVENS CORNERS RD,Jefferson Twp,OH,43004,0001600,2020,2020001600,3154 Mann Rd
25115,0001600,2019-08-29,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,675 MULBERRY ST,Jefferson Twp,OH,43004,0001600,2019,2019001600,675 Mulberry St
25115,0001600,2018-08-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,864 SUTTON PLACE DR,Gahanna,OH,43230,0001600,2018,2018001600,864 Sutton Place Dr
25115,0001599,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1227 CANTERHURST ST and GRANT PARK AVE,Jefferson Twp,OH,43004,0001599,2021,2021001599,1227 Canterhurst St
25115,0001599,2020-10-28,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",500,"Mercantile, business, other",8525 E BROAD ST and LIMITED PKWY,Reynoldsburg,OH,43068,0001599,2020,2020001599,8525 E Broad St
25115,0001599,2019-08-29,2019.0,311.0,"Medical assist, assist EMS crew",2.0,Automatic aid received,9 - Outside or Special Property,960,"Street, other",ALTONA DR and COPPERSHELL ST,Jefferson Twp,OH,43004,0001599,2019,2019001599,Altona Dr
25115,0001599,2018-08-19,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,7362 DONOVAN DR and MACFALLS WAY,Columbus,OH,43004,0001599,2018,2018001599,7362 Donovan Dr
25115,0001598,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6675 HAVENS RD and DARLING RD,Jefferson Twp,OH,43004,0001598,2021,2021001598,6675 Havens Rd
25115,0001598,2020-10-28,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7608 HAVENS CORNERS RD and JEFFERSON WAY,Jefferson Twp,OH,43004,0001598,2020,2020001598,7608 Havens Corners Rd
25115,0001598,2019-08-29,2019.0,321.0,"EMS call, excluding vehicle accident with injury",1.0,Mutual aid received,"5 - Mercantile, Business",500,"Mercantile, business, other",8455 E BROAD ST and DRIVEWAY,Reynoldsburg,OH,43068,0001598,2019,2019001598,8455 E Broad St
25115,0001598,2018-08-19,2018.0,381.0,Rescue or EMS standby,,,4 - Residential,419,1 or 2 family dwelling,8199 GRANT PARK AVE and CANTERHURST ST,Jefferson Twp,OH,43004,0001598,2018,2018001598,8199 Grant Park Ave
25115,0001597,2021-10-18,2021.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,396 ROCKY SPRINGS DR and ELGIN TRAIL DR,Jefferson Twp,OH,43004,0001597,2021,2021001597,396 Rocky Springs Dr
25115,0001597,2020-10-28,2020.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,9 - Outside or Special Property,962,"Residential street, road or residential driveway",38 MM I 270 SB - 38.4,Franklin County,OH,43230,0001597,2020,2020001597,38 Mm I 270 Sb   384
25115,0001597,2019-08-29,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,960,"Street, other",HAVENS RD and REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001597,2019,2019001597,Havens Rd
25115,0001597,2018-08-18,2018.0,311.0,"Medical assist, assist EMS crew",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1160 BARLOWE RUN DR and POWERS RIDGE DR,Columbus,OH,43004,0001597,2018,2018001597,1160 Barlowe Run Dr
25115,0001596,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1747 DIXON RD,Jefferson Twp,OH,43004,0001596,2021,2021001596,1747 Dixon Rd
25115,0001596,2020-10-28,2020.0,736.0,CO detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,6616 ESTATE VIEW DR N,Jefferson Twp,OH,43004,0001596,2020,2020001596,6616 Estate View Dr N
25115,0001596,2019-08-29,2019.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,7663 KENNEDY RD and WAGGONER RD,Columbus,OH,43004,0001596,2019,2019001596,7663 Kennedy Rd
25115,0001596,2018-08-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,7362 DONOVAN DR and MACFALLS WAY,Columbus,OH,43004,0001596,2018,2018001596,7362 Donovan Dr
25115,0001595,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8327 SKELTON CT and SKELTON LN,Jefferson Twp,OH,43004,0001595,2021,2021001595,8327 Skelton Ct
25115,0001595,2020-10-28,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,140 IMPERIAL DR and REGENTS RD,Gahanna,OH,43230,0001595,2020,2020001595,140 Imperial Dr
25115,0001595,2019-08-29,2019.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,961,Highway or divided highway,HAVENS RD and REYNOLDSBURG-NEW ALBANY RD,Blacklick,OH,43004,0001595,2019,2019001595,Havens Rd
25115,0001595,2018-08-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,3975 CLOTTS RD,Jefferson Twp,OH,43230,0001595,2018,2018001595,3975 Clotts Rd
25115,0001594,2021-10-18,2021.0,611.0,Dispatched and cancelled en route,,,"5 - Mercantile, Business",519,"Food and beverage sales, grocery store",8301 E BROAD ST and HALLOWELL DR,Reynoldsburg,OH,43068,0001594,2021,2021001594,8301 E Broad St
25115,0001594,2020-10-27,2020.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,7295 HAVENS RD and COB TAIL WAY,Jefferson Twp,OH,43004,0001594,2020,2020001594,7295 Havens Rd
25115,0001594,2019-08-29,2019.0,510.0,"Person in distress, other",,,4 - Residential,419,1 or 2 family dwelling,8105 ROYAL ELM DR and BEARDSLEY AVE,Jefferson Twp,OH,43004,0001594,2019,2019001594,8105 Royal Elm Dr
25115,0001594,2018-08-18,2018.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,963,Street or road in commercial area,8231 E BROAD ST and CEDAR CLF,Reynoldsburg,OH,43068,0001594,2018,2018001594,8231 E Broad St
25115,0001593,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6598 ESTATE VIEW DR S,Jefferson Twp,OH,43004,0001593,2021,2021001593,6598 Estate View Dr S
25115,0001593,2020-10-26,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,2 - Educational,215,High school/junior high school/middle school,4000 MINK ST SW and CABLE RD SW,Pataskala,OH,43062,0001593,2020,2020001593,4000 Mink St Sw
25115,0001593,2019-08-28,2019.0,112.0,Fires in structure other than in a building,4.0,Automatic aid given,,,,45 BROADWAY ST and HIGH ST,Pataskala,OH,43062,0001593,2019,2019001593,45 Broadway St
25115,0001593,2018-08-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,7435 SKERRYDOON LN and COTTERREW DR,Columbus,OH,43004,0001593,2018,2018001593,7435 Skerrydoon Ln
25115,0001592,2021-10-18,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,1291 ABBINGTON PL,Gahanna,OH,43230,0001592,2021,2021001592,1291 Abbington Pl
25115,0001592,2020-10-26,2020.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",KENNEDY RD and BENT OAK DR,Blacklick,OH,43004,0001592,2020,2020001592,Kennedy Rd
25115,0001592,2019-08-28,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2983 CREEKWOOD ESTATES DR,Jefferson Twp,OH,43004,0001592,2019,2019001592,2983 Creekwood Estates Dr
25115,0001592,2018-08-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,695 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,0001592,2018,2018001592,695 Taylor Rd
25115,0001591,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,2251 N REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001591,2021,2021001591,2251 N Reynoldsburg New Albany Rd
25115,0001591,2020-10-26,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1189 FOUTS CT,Gahanna,OH,43054,0001591,2020,2020001591,1189 Fouts Ct
25115,0001591,2019-08-28,2019.0,111.0,Building fire,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7588 SWINDON ST and BRAEBURN DR,Columbus,OH,43004,0001591,2019,2019001591,7588 Swindon St
25115,0001591,2018-08-18,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,695 TAYLOR RD and CHADWOOD DR,Gahanna,OH,43230,0001591,2018,2018001591,695 Taylor Rd
25115,0001590,2021-10-18,2021.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,"5 - Mercantile, Business",599,Business office,6630 TAYLOR RD and EASTGATE PKWY,Jefferson Twp,OH,43004,0001590,2021,2021001590,6630 Taylor Rd
25115,0001590,2020-10-25,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8525 E BROAD ST and LIMITED PKWY,Reynoldsburg,OH,43068,0001590,2020,2020001590,8525 E Broad St
25115,0001590,2019-08-28,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7300 CLARK STATE RD and JEFFERSON ESTATES DR,Jefferson Twp,OH,43004,0001590,2019,2019001590,7300 Clark State Rd
25115,0001590,2018-08-17,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,762 ARBORS CIR,Gahanna,OH,43230,0001590,2018,2018001590,762 Arbors Cir
25115,0001589,2021-10-18,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,429,Multifamily dwelling,704 N REYNOLDSBURG-NEW ALBANY RD and WALNUT ST,Jefferson Twp,OH,43004,0001589,2021,2021001589,704 N Reynoldsburg New Albany Rd
25115,0001589,2020-10-25,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,510 E BROAD ST and LOIS LN,Pataskala,OH,43062,0001589,2020,2020001589,510 E Broad St
25115,0001589,2019-08-28,2019.0,554.0,Assist invalid,4.0,Automatic aid given,,,,7873 BRIANNA DR and SHARAR FIELD DR,Columbus,OH,43004,0001589,2019,2019001589,7873 Brianna Dr
25115,0001589,2018-08-18,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,754 STREAMWATER DR,Jefferson Twp,OH,43004,0001589,2018,2018001589,754 Streamwater Dr
25115,0001588,2021-10-18,2021.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,785 HAWKS CREST LN and TAYLOR RD,Jefferson Twp,OH,43004,0001588,2021,2021001588,785 Hawks Crest Ln
25115,0001588,2020-10-25,2020.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,3834 MANN RD and WYNFIELD DR,Jefferson Twp,OH,43004,0001588,2020,2020001588,3834 Mann Rd
25115,0001588,2019-08-28,2019.0,311.0,"Medical assist, assist EMS crew",4.0,Automatic aid given,,,,7884 DOLMEN DR and CRAWFORD FARMS DR,Columbus,OH,43004,0001588,2019,2019001588,7884 Dolmen Dr
25115,0001588,2018-08-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8069 BOWFIN RD,Jefferson Twp,OH,43004,0001588,2018,2018001588,8069 Bowfin Rd
25115,0001587,2021-10-18,2021.0,745.0,"Alarm system activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,7855 CLARK STATE RD and WAGGONER RD,Jefferson Twp,OH,43004,0001587,2021,2021001587,7855 Clark State Rd
25115,0001587,2020-10-25,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,146 MACFALLS WAY and KIRKDALE DR,Columbus,OH,43004,0001587,2020,2020001587,146 Macfalls Way
25115,0001587,2019-08-28,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,1021 JEFFERSON CHASE WAY and EQUITANA WAY,Columbus,OH,43004,0001587,2019,2019001587,1021 Jefferson Chase Way
25115,0001587,2018-08-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7747 ASTRA CIR and WHITEPINE RIDGE CT,Reynoldsburg,OH,43068,0001587,2018,2018001587,7747 Astra Cir
25115,0001586,2021-10-17,2021.0,151.0,"Outside rubbish, trash or waste fire",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,3610 EYRE HALL PASS and JAMES RIVER RD,New Albany,OH,43054,0001586,2021,2021001586,3610 Eyre Hall Pass
25115,0001586,2020-10-25,2020.0,251.0,"Excessive heat, scorch burns with no ignition",4.0,Automatic aid given,,,,515 HAVENS CORNERS RD and OAK CREEK PL,Gahanna,OH,43230,0001586,2020,2020001586,515 Havens Corners Rd
25115,0001586,2019-08-28,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7555 DOVER RIDGE CT and DOVER RIDGE DR,Jefferson Twp,OH,43004,0001586,2019,2019001586,7555 Dover Ridge Ct
25115,0001586,2018-08-17,2018.0,671.0,HazMat release investigation w/no HazMat,,,4 - Residential,419,1 or 2 family dwelling,8482 SANDYCOMBE DR,Jefferson Twp,OH,43004,0001586,2018,2018001586,8482 Sandycombe Dr
25115,0001585,2021-10-17,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1121 WILLOW BROOK CSG CT,Jefferson Twp,OH,43004,0001585,2021,2021001585,1121 Willow Brook Csg Ct
25115,0001585,2020-10-25,2020.0,733.0,Smoke detector activation due to malfunction,,,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",8400 E BROAD ST and COUNTY LINE,Jefferson Twp,OH,43068,0001585,2020,2020001585,8400 E Broad St
25115,0001585,2019-08-27,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,1112 TAYLOR MILLS PL and TAYLOR MILLS DR,Reynoldsburg,OH,43068,0001585,2019,2019001585,1112 Taylor Mills Pl
25115,0001585,2018-08-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,1 - Assembly,161,Restaurant or cafeteria,6770 E BROAD ST and ROSEHILL RD,Columbus,OH,43213,0001585,2018,2018001585,6770 E Broad St
25115,0001584,2021-10-17,2021.0,551.0,Assist police or other governmental agency,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",HAVENS RD and MANN RD,Blacklick,OH,43004,0001584,2021,2021001584,Havens Rd
25115,0001584,2020-10-25,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8091 GRANT PARK AVE and GLENBEACOME AVE,Jefferson Twp,OH,43004,0001584,2020,2020001584,8091 Grant Park Ave
25115,0001584,2019-08-27,2019.0,412.0,Gas leak (natural gas or LPG),,,4 - Residential,419,1 or 2 family dwelling,8109 GRANT PARK AVE and ROYAL ELM DR,Jefferson Twp,OH,43004,0001584,2019,2019001584,8109 Grant Park Ave
25115,0001584,2018-08-17,2018.0,553.0,Public service,,,4 - Residential,419,1 or 2 family dwelling,7848 BIRCH CREEK DR and HARLEY RUN,Jefferson Twp,OH,43004,0001584,2018,2018001584,7848 Birch Creek Dr
25115,0001583,2021-10-17,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,481 DENWOOD DR S and DEERWOOD AVE E,Gahanna,OH,43230,0001583,2021,2021001583,481 Denwood Dr S
25115,0001583,2020-10-24,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,1800 N REYNOLDSBURG-NEW ALBANY RD and HAVENS CORNERS RD,Jefferson Twp,OH,43004,0001583,2020,2020001583,1800 N Reynoldsburg New Albany Rd
25115,0001583,2019-08-27,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8688 GREYLAG ST and GOLDENEYE DR,Jefferson Twp,OH,43004,0001583,2019,2019001583,8688 Greylag St
25115,0001583,2018-08-17,2018.0,111.0,Building fire,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,7200 TALANTH PL and NEW ALBANY LINKS DR,New Albany,OH,43054,0001583,2018,2018001583,7200 Talanth Pl
25115,0001582,2021-10-17,2021.0,745.0,"Alarm system activation, no fire - unintentional",4.0,Automatic aid given,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",1125 GAHANNA PKWY and ENTERPRISE DR,Gahanna,OH,43230,0001582,2021,2021001582,1125 Gahanna Pkwy
25115,0001582,2020-10-24,2020.0,622.0,No incident found on arrival at dispatch address,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",HAVENS CORNERS RD and MANN RD,Jefferson Township,OH,43004,0001582,2020,2020001582,Havens Corners Rd
25115,0001582,2019-08-27,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,1 - Assembly,124,Playground,8301 E BROAD ST and HALLOWELL DR,Reynoldsburg,OH,43068,0001582,2019,2019001582,8301 E Broad St
25115,0001582,2018-08-17,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"5 - Mercantile, Business",519,"Food and beverage sales, grocery store",7000 E BROAD ST and BLACKLICK XING,Columbus,OH,43004,0001582,2018,2018001582,7000 E Broad St
25115,0001581,2021-10-17,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7838 HAVENS RD and WAGGONER RD,Jefferson Twp,OH,43004,0001581,2021,2021001581,7838 Havens Rd
25115,0001581,2020-10-24,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7746 JEFFERSON RUN and PHLOX AVE,Jefferson Twp,OH,43004,0001581,2020,2020001581,7746 Jefferson Run
25115,0001581,2019-08-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,7498 CALL RD and GLENKIRK DR,Columbus,OH,43004,0001581,2019,2019001581,7498 Call Rd
25115,0001581,2018-08-17,2018.0,111.0,Building fire,4.0,Automatic aid given,,,,2474 ALWARD RD SW and CITY LIMITS,Jersey Twp,OH,43062,0001581,2018,2018001581,2474 Alward Rd Sw
25115,0001580,2021-10-17,2021.0,733.0,Smoke detector activation due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,941 VANWERT LOOP and CHAMPAIGN DR,Jefferson Twp,OH,43004,0001580,2021,2021001580,941 Vanwert Loop
25115,0001580,2020-10-24,2020.0,324.0,Motor vehicle accident with no injuries.,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",HAVENS CORNERS RD and WAGGONER RD,Jefferson Township,OH,43004,0001580,2020,2020001580,Havens Corners Rd
25115,0001580,2019-08-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,8309 HAVENS CORNERS RD and MORRISON FARMS EAST DR,Jefferson Twp,OH,43004,0001580,2019,2019001580,8309 Havens Corners Rd
25115,0001580,2018-08-17,2018.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,,,,14703 CLARK STATE RD SW and DIXON RD,Pataskala,OH,43062,0001580,2018,2018001580,14703 Clark State Rd Sw
25115,0001579,2021-10-17,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,8218 NARROWLEAF DR,Jefferson Twp,OH,43004,0001579,2021,2021001579,8218 Narrowleaf Dr
25115,0001579,2020-10-24,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6755 TAYLOR RD and VOLTAGE PL,Jefferson Twp,OH,43004,0001579,2020,2020001579,6755 Taylor Rd
25115,0001579,2019-08-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,6941 CLARK STATE RD and REYNOLDSBURG-NEW ALBANY RD,Jefferson Twp,OH,43004,0001579,2019,2019001579,6941 Clark State Rd
25115,0001579,2018-08-17,2018.0,735.0,Alarm system sounded due to malfunction,4.0,Automatic aid given,2 - Educational,215,High school/junior high school/middle school,140 S HAMILTON RD and GARY LEE DR,Gahanna,OH,43230,0001579,2018,2018001579,140 S Hamilton Rd
25115,0001578,2021-10-16,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,365 S WAGGONER RD,Jefferson Twp,OH,43068,0001578,2021,2021001578,365 S Waggoner Rd
25115,0001578,2020-10-24,2020.0,744.0,"Detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,8720 SWISHER CREEK CROSSING,Jefferson Twp,OH,43054,0001578,2020,2020001578,8720 Swisher Creek Crossing
25115,0001578,2019-08-26,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,492 MELISSA CT,Gahanna,OH,43230,0001578,2019,2019001578,492 Melissa Ct
25115,0001578,2018-08-17,2018.0,111.0,Building fire,4.0,Automatic aid given,,,,455 MCCUTCHEON RD and LANCEWOOD DR,Gahanna,OH,43230,0001578,2018,2018001578,455 Mccutcheon Rd
25115,0001577,2021-10-16,2021.0,744.0,"Detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1269 CANTERHURST ST and GRANT PARK AVE,Jefferson Twp,OH,43004,0001577,2021,2021001577,1269 Canterhurst St
25115,0001577,2020-10-24,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7295 HAVENS RD and COB TAIL WAY,Jefferson Twp,OH,43004,0001577,2020,2020001577,7295 Havens Rd
25115,0001577,2019-08-26,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,CHAPELFIELD RD and OLDE RIDENOUR RD,Gahanna,OH,43230,0001577,2019,2019001577,Chapelfield Rd
25115,0001577,2018-08-16,2018.0,151.0,"Outside rubbish, trash or waste fire",,,4 - Residential,419,1 or 2 family dwelling,6631 HAVENS CORNERS RD,Jefferson Twp,OH,43004,0001577,2018,2018001577,6631 Havens Corners Rd
25115,0001576,2021-10-16,2021.0,733.0,Smoke detector activation due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,1121 WILLOW BROOK CSG CT,Jefferson Twp,OH,43004,0001576,2021,2021001576,1121 Willow Brook Csg Ct
25115,0001576,2020-10-23,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,7760 CELOSIA AVE and PANSY ST,Jefferson Twp,OH,43004,0001576,2020,2020001576,7760 Celosia Ave
