incident_id,date,year,month,day,inc_type_code,inc_type_cat,inc_type_desc,prop_use_code,prop_use_cat,prop_use_desc,aid_code,aid_desc,address,agency_name,addr_norm,parcel_id
0001522,2020-10-12 06:37:28,2020,10.0,12.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,36 MM I 270 SB - 36.4 43230,Jefferson Township Fire Department,36 MM I 270 SB - 36 4,
0001516,2020-10-11 12:46:29,2020,10.0,11.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,700 HAWKS CREST LN 43004,Jefferson Township Fire Department,700 HAWKS CREST LANE,170-003585
0001515,2020-10-11 06:10:59,2020,10.0,11.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,,,,4,4 - Automatic aid given,590 TAYLOR RD 43230,Jefferson Township Fire Department,590 TAYLOR ROAD,
0001511,2020-10-10 11:07:58,2020,10.0,10.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,I270SB 43054,Jefferson Township Fire Department,I270SB,
0001510,2020-10-10 11:07:58,2020,10.0,10.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,I 270 SB 43230,Jefferson Township Fire Department,I 270 SB,
0001507,2020-10-09 20:51:29,2020,10.0,9.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,356 MUSKINGUM DR 43230,Jefferson Township Fire Department,356 MUSKINGUM DRIVE,
0001505,2020-10-09 13:24:05,2020,10.0,9.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,701 TECHCENTER DR 43230,Jefferson Township Fire Department,701 TECHCENTER DRIVE,
0001504,2020-10-09 00:15:30,2020,10.0,9.0,322,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with injuries,419,4 - Residential,1 or 2 family dwelling,,,8710 GREYLAG ST 43004,Jefferson Township Fire Department,8710 GREYLAG STREET,171-001101
0001500,2020-10-08 17:43:35,2020,10.0,8.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,8676 MELTON FIELDS DR 43004,Jefferson Township Fire Department,8676 MELTON FIELDS DRIVE,
0001498,2020-10-08 15:11:20,2020,10.0,8.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1135 STREAMSIDE DR 43004,Jefferson Township Fire Department,1135 STREAMSIDE DRIVE,171-000704
0001495,2020-10-07 23:52:51,2020,10.0,7.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,5511 HAVENS CORNERS RD 43230,Jefferson Township Fire Department,5511 HAVENS CORNERS ROAD,
0001486,2020-10-06 10:07:56,2020,10.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,443 MORRISON RD 43230,Jefferson Township Fire Department,443 MORRISON ROAD,
0001484,2020-10-06 00:13:43,2020,10.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,787 TWIN ACORN CT 43004,Jefferson Township Fire Department,787 TWIN ACORN COURT,
0001475,2020-10-03 21:07:11,2020,10.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,980 ASHMEAD DR 43230,Jefferson Township Fire Department,980 ASHMEAD DRIVE,
0001461,2020-10-01 16:46:01,2020,10.0,1.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,7124 MARLAN CIR 43068,Jefferson Township Fire Department,7124 MARLAN CIR,
0001458,2020-09-30 10:02:43,2020,9.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6615 TAYLOR RD 43004,Jefferson Township Fire Department,6615 TAYLOR ROAD,170-000418
0001453,2020-09-29 15:42:54,2020,9.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7809 FREESIA ST 43004,Jefferson Township Fire Department,7809 FREESIA STREET,171-001730
0001450,2020-09-29 10:23:01,2020,9.0,29.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,5600 THOMPSON RD 43230,Jefferson Township Fire Department,5600 THOMPSON ROAD,
0001447,2020-09-28 13:24:23,2020,9.0,28.0,412,4 - Hazardous Condition (No Fire),Gas leak (natural gas or LPG),,,,4,4 - Automatic aid given,5091 N HAMILTON RD 43230,Jefferson Township Fire Department,5091 HAMILTON ROAD,
0001444,2020-09-28 03:18:04,2020,9.0,28.0,611,6 - Good Intent Call,Dispatched and cancelled en route,161,1 - Assembly,Restaurant or cafeteria,4,4 - Automatic aid given,91 N HAMILTON RD 43230,Jefferson Township Fire Department,91 HAMILTON ROAD,
0001442,2020-09-27 19:25:46,2020,9.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,131 N HIGH ST 43230,Jefferson Township Fire Department,131 HIGH STREET,
0001440,2020-09-26 20:39:04,2020,9.0,26.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8790 CONESTOGA VALLEY DR 43004,Jefferson Township Fire Department,8790 CONESTOGA VALLEY DRIVE,171-002095
0001435,2020-09-25 22:20:56,2020,9.0,25.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,5750 CLARK STATE RD 43230,Jefferson Township Fire Department,5750 CLARK STATE ROAD,170-001781
0001433,2020-09-25 15:42:25,2020,9.0,25.0,445,4 - Hazardous Condition (No Fire),"Arcing, shorted electrical equipment",419,4 - Residential,1 or 2 family dwelling,,,7609 HUTTON ST 43004,Jefferson Township Fire Department,7609 HUTTON STREET,170-003777
0001431,2020-09-25 10:13:00,2020,9.0,25.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7254 POPPY HILLS CT 43004,Jefferson Township Fire Department,7254 POPPY HILLS COURT,170-002131
0001429,2020-09-24 23:27:27,2020,9.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1239 CANTERHURST ST 43004,Jefferson Township Fire Department,1239 CANTERHURST STREET,171-001539
0001428,2020-09-24 18:25:09,2020,9.0,24.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,10 WILLOW ST 43062,Jefferson Township Fire Department,10 WILLOW STREET,
0001416,2020-09-23 09:26:57,2020,9.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,1152 GWYNDALE DR 43054,Jefferson Township Fire Department,1152 GWYNDALE DRIVE,
0001414,2020-09-22 15:54:22,2020,9.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,701 TECHCENTER DR 43230,Jefferson Township Fire Department,701 TECHCENTER DRIVE,
0001413,2020-09-22 14:34:35,2020,9.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,3160 N REYNOLDSBURG-NEW ALBANY RD 43054,Jefferson Township Fire Department,3160 REYNOLDSBURG-NEW ALBANY ROAD,
0001412,2020-09-22 13:14:31,2020,9.0,22.0,322,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with injuries,,,,4,4 - Automatic aid given,BRICE RD 43032,Jefferson Township Fire Department,BRICE ROAD,
0001411,2020-09-21 17:06:16,2020,9.0,21.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,431 W JOHNSTOWN RD 43230,Jefferson Township Fire Department,431 JOHNSTOWN ROAD,
0001410,2020-09-21 16:58:27,2020,9.0,21.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,8258 KESEGS WAY 43004,Jefferson Township Fire Department,8258 KESEGS WAY,
0001409,2020-09-21 14:08:49,2020,9.0,21.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,316 RIVERS END RD 43230,Jefferson Township Fire Department,316 RIVERS END ROAD,
0001405,2020-09-20 12:38:07,2020,9.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,3510 N WAGGONER RD 43004,Jefferson Township Fire Department,3510 WAGGONER ROAD,170-001922
0001404,2020-09-20 12:18:46,2020,9.0,20.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,4295 N WAGGONER RD 43004,Jefferson Township Fire Department,4295 WAGGONER ROAD,170-000309
0001398,2020-09-19 14:27:34,2020,9.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",213,2 - Educational,"Elementary school, including kindergarten",,,6540 HAVENS CORNERS RD 43004,Jefferson Township Fire Department,6540 HAVENS CORNERS ROAD,170-000758
0001396,2020-09-19 06:53:45,2020,9.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,5201 MORSE RD 43230,Jefferson Township Fire Department,5201 MORSE ROAD,027-000100
0001395,2020-09-19 06:50:33,2020,9.0,19.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",311,"3 - Health Care, Detention & Correction","24-hour care Nursing homes, 4 or more persons",2,2 - Automatic aid received,5201 MORSE RD 43230,Jefferson Township Fire Department,5201 MORSE ROAD,027-000100
0001389,2020-09-17 20:14:32,2020,9.0,17.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,180 POFF DR 43062,Jefferson Township Fire Department,180 POFF DRIVE,
0001386,2020-09-17 14:43:54,2020,9.0,17.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,26 PLEASANTVIEW DR 43004,Jefferson Township Fire Department,26 PLEASANTVIEW DRIVE,
0001382,2020-09-16 22:26:10,2020,9.0,16.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,7795 WORLEY DR 43004,Jefferson Township Fire Department,7795 WORLEY DRIVE,
0001379,2020-09-16 14:43:20,2020,9.0,16.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,455 CLARK STATE RD 43230,Jefferson Township Fire Department,455 CLARK STATE ROAD,170-000584
0001378,2020-09-16 13:51:31,2020,9.0,16.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,213,2 - Educational,"Elementary school, including kindergarten",2,2 - Automatic aid received,1490 CLIMBING FIG DR 43004,Jefferson Township Fire Department,1490 CLIMBING FIG DRIVE,
0001377,2020-09-16 13:11:14,2020,9.0,16.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,59 KINGSMEADOW LN 43004,Jefferson Township Fire Department,59 KINGSMEADOW LANE,068-000101
0001373,2020-09-15 17:00:48,2020,9.0,15.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,335 HEMLOCK RAVINE DR 43004,Jefferson Township Fire Department,335 HEMLOCK RAVINE DRIVE,
0001366,2020-09-13 19:00:12,2020,9.0,13.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1259 CONNER RIDGE ST 43004,Jefferson Township Fire Department,1259 CONNER RIDGE STREET,171-001901
0001360,2020-09-12 16:18:47,2020,9.0,12.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,168 ROYAL FARM E 43004,Jefferson Township Fire Department,168 ROYAL FARM,068-000173
0001357,2020-09-11 16:54:11,2020,9.0,11.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,BROAD ST 43062,Jefferson Township Fire Department,BROAD STREET,067-000086
0001354,2020-09-11 13:30:09,2020,9.0,11.0,744,7 - False Alarm & False Call,"Detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,7900 HEADWATER DR 43004,Jefferson Township Fire Department,7900 HEADWATER DRIVE,170-003721
0001349,2020-09-10 19:00:12,2020,9.0,10.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,396 ROCKY SPRINGS DR 43004,Jefferson Township Fire Department,396 ROCKY SPRINGS DRIVE,170-003341
0001348,2020-09-10 16:29:35,2020,9.0,10.0,322,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with injuries,,,,4,4 - Automatic aid given,HAZELTON-ETNA RD 43062,Jefferson Township Fire Department,HAZELTON-ETNA ROAD,
0001347,2020-09-10 13:15:30,2020,9.0,10.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,730 HAWKS CREST LN 43004,Jefferson Township Fire Department,730 HAWKS CREST LANE,170-003643
0001346,2020-09-10 12:58:00,2020,9.0,10.0,412,4 - Hazardous Condition (No Fire),Gas leak (natural gas or LPG),,,,4,4 - Automatic aid given,1257 FAREHARM DR 43054,Jefferson Township Fire Department,1257 FAREHARM DRIVE,
0001343,2020-09-09 23:51:27,2020,9.0,9.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1250 CANTERHURST ST 43004,Jefferson Township Fire Department,1250 CANTERHURST STREET,171-001576
0001339,2020-09-09 14:21:26,2020,9.0,9.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7380 HAVENS CORNERS RD 43004,Jefferson Township Fire Department,7380 HAVENS CORNERS ROAD,170-000115
0001337,2020-09-09 10:06:20,2020,9.0,9.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,1221 N HAMILTON RD 43230,Jefferson Township Fire Department,1221 HAMILTON ROAD,
0001335,2020-09-08 10:21:39,2020,9.0,8.0,611,6 - Good Intent Call,Dispatched and cancelled en route,311,"3 - Health Care, Detention & Correction","24-hour care Nursing homes, 4 or more persons",4,4 - Automatic aid given,5435 MORSE RD 43230,Jefferson Township Fire Department,5435 MORSE ROAD,
0001334,2020-09-08 07:24:41,2020,9.0,8.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,790 CROSS POINTE RD 43230,Jefferson Township Fire Department,790 CROSS POINTE ROAD,
0001325,2020-09-07 10:23:54,2020,9.0,7.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,947 SUZANNE WAY 43004,Jefferson Township Fire Department,947 SUZANNE WAY,
0001322,2020-09-07 02:58:34,2020,9.0,7.0,111,1 - Fire,Building fire,,,,4,4 - Automatic aid given,2210 PINION PL 43068,Jefferson Township Fire Department,2210 PINION PL,
0001320,2020-09-06 19:34:09,2020,9.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7575 ASDEN CT 43068,Jefferson Township Fire Department,7575 ASDEN COURT,068-000209
0001319,2020-09-06 17:46:05,2020,9.0,6.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,311,"3 - Health Care, Detention & Correction","24-hour care Nursing homes, 4 or more persons",2,2 - Automatic aid received,5201 MORSE RD 43230,Jefferson Township Fire Department,5201 MORSE ROAD,027-000100
0001314,2020-09-05 14:13:40,2020,9.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7749 LUPINE DR 43004,Jefferson Township Fire Department,7749 LUPINE DRIVE,171-001134
0001312,2020-09-05 05:31:37,2020,9.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",311,"3 - Health Care, Detention & Correction","24-hour care Nursing homes, 4 or more persons",,,5201 MORSE RD 43230,Jefferson Township Fire Department,5201 MORSE ROAD,027-000100
0001310,2020-09-04 23:01:28,2020,9.0,4.0,381,3 - Rescue & Emergency Medical Service Incident,Rescue or EMS standby,419,4 - Residential,1 or 2 family dwelling,,,6693 ESTATE VIEW DR N 43004,Jefferson Township Fire Department,6693 ESTATE VIEW DRIVE,170-002539
0001307,2020-09-03 19:32:23,2020,9.0,3.0,671,6 - Good Intent Call,HazMat release investigation w/no HazMat,419,4 - Residential,1 or 2 family dwelling,,,7317 PINECREST DR 43004,Jefferson Township Fire Department,7317 PINECREST DRIVE,170-003940
0001304,2020-09-03 11:55:16,2020,9.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2873 SANDYCOMBE DR 43054,Jefferson Township Fire Department,2873 SANDYCOMBE DRIVE,170-004066
0001303,2020-09-03 04:44:36,2020,9.0,3.0,733,7 - False Alarm & False Call,Smoke detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,578 STREAMWATER DR 43004,Jefferson Township Fire Department,578 STREAMWATER DRIVE,170-002716
0001297,2020-09-01 11:56:54,2020,9.0,1.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,771 CHESTNUT GROVE DR 43004,Jefferson Township Fire Department,771 CHESTNUT GROVE DRIVE,
0001295,2020-09-01 10:27:53,2020,9.0,1.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,532 THEORI AVE 43230,Jefferson Township Fire Department,532 THEORI AVENUE,
0001292,2020-09-01 08:06:01,2020,9.0,1.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,630 MORRISON RD 43230,Jefferson Township Fire Department,630 MORRISON ROAD,
0001281,2020-08-31 13:09:08,2020,8.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,567 HAVENS CORNERS RD 43230,Jefferson Township Fire Department,567 HAVENS CORNERS ROAD,
0001280,2020-08-31 12:05:05,2020,8.0,31.0,611,6 - Good Intent Call,Dispatched and cancelled en route,599,"5 - Mercantile, Business",Business office,4,4 - Automatic aid given,1045 TAYLOR RD 43230,Jefferson Township Fire Department,1045 TAYLOR ROAD,
0001277,2020-08-31 09:46:10,2020,8.0,31.0,555,5 - Service Call,"Defective elevator, no occupants",,,,4,4 - Automatic aid given,101 MILL ST 43230,Jefferson Township Fire Department,101 MILL STREET,
0001275,2020-08-31 08:59:16,2020,8.0,31.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,99 N BRICE RD 43213,Jefferson Township Fire Department,99 BRICE ROAD,
0001274,2020-08-31 01:40:45,2020,8.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,131 N HIGH ST 43230,Jefferson Township Fire Department,131 HIGH STREET,
0001267,2020-08-29 17:16:53,2020,8.0,29.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,4327 ANTMON ROUND 43054,Jefferson Township Fire Department,4327 ANTMON ROUND,
0001266,2020-08-29 12:37:03,2020,8.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,8661 CROOKED MAPLE DR 43004,Jefferson Township Fire Department,8661 CROOKED MAPLE DRIVE,
0001262,2020-08-28 19:25:22,2020,8.0,28.0,554,5 - Service Call,Assist invalid,419,4 - Residential,1 or 2 family dwelling,,,1502 STEWART PL 43004,Jefferson Township Fire Department,1502 STEWART PL,170-003688
0001258,2020-08-28 05:47:49,2020,8.0,28.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1376 PHLOX AVE 43004,Jefferson Township Fire Department,1376 PHLOX AVENUE,
0001257,2020-08-27 22:34:10,2020,8.0,27.0,381,3 - Rescue & Emergency Medical Service Incident,Rescue or EMS standby,419,4 - Residential,1 or 2 family dwelling,,,7783 FREESIA ST 43004,Jefferson Township Fire Department,7783 FREESIA STREET,171-001426
0001256,2020-08-27 20:43:22,2020,8.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8600 SWISHER CREEK CROSSING 43054,Jefferson Township Fire Department,8600 SWISHER CREEK CROSSING,
0001253,2020-08-27 16:17:07,2020,8.0,27.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",342,"3 - Health Care, Detention & Correction","Doctor, dentist or oral surgeon office",4,4 - Automatic aid given,765 N HAMILTON RD 43230,Jefferson Township Fire Department,765 HAMILTON ROAD,
0001247,2020-08-26 10:29:39,2020,8.0,26.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,781 SCIENCE BLVD 43230,Jefferson Township Fire Department,781 SCIENCE BOULEVARD,
0001244,2020-08-25 19:04:29,2020,8.0,25.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,14486 CLEVELAND RD SW 43062,Jefferson Township Fire Department,14486 CLEVELAND ROAD SW,
0001231,2020-08-24 08:36:40,2020,8.0,24.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7920 NARROW LEAF DR 43004,Jefferson Township Fire Department,7920 NARROW LEAF DRIVE,171-001636
0001225,2020-08-23 03:19:26,2020,8.0,23.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1121 WILLOW BROOK CROSSING CT 43004,Jefferson Township Fire Department,1121 WILLOW BROOK CROSSING COURT,
0001220,2020-08-22 08:37:00,2020,8.0,22.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8198 BILTMORE DR 43004,Jefferson Township Fire Department,8198 BILTMORE DRIVE,171-001553
0001216,2020-08-21 20:05:17,2020,8.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1121 WILLOW BROOK CSG CT 43004,Jefferson Township Fire Department,1121 WILLOW BROOK CSG COURT,171-000683
0001213,2020-08-21 11:49:40,2020,8.0,21.0,445,4 - Hazardous Condition (No Fire),"Arcing, shorted electrical equipment",419,4 - Residential,1 or 2 family dwelling,,,2323 N REYNOLDSBURG-NEW ALBANY RD 43004,Jefferson Township Fire Department,2323 REYNOLDSBURG-NEW ALBANY ROAD,
0001211,2020-08-21 11:02:18,2020,8.0,21.0,311,3 - Rescue & Emergency Medical Service Incident,"Medical assist, assist EMS crew",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,8514 ARLEN DR 43004,Jefferson Township Fire Department,8514 ARLEN DRIVE,
0001210,2020-08-21 09:48:54,2020,8.0,21.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,730 HAWKS CREST LN 43004,Jefferson Township Fire Department,730 HAWKS CREST LANE,170-003643
0001207,2020-08-20 19:04:14,2020,8.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8699 CONESTOGA VALLEY DR 43004,Jefferson Township Fire Department,8699 CONESTOGA VALLEY DRIVE,171-002018
0001206,2020-08-20 16:12:06,2020,8.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,1014 N HAMILTON RD 43230,Jefferson Township Fire Department,1014 HAMILTON ROAD,
0001205,2020-08-20 16:05:27,2020,8.0,20.0,324,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with no injuries.,,,,4,4 - Automatic aid given,MILL ST 43230,Jefferson Township Fire Department,MILL STREET,170-000358
0001204,2020-08-20 11:07:02,2020,8.0,20.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,1430 SEDGEFIELD DR 43054,Jefferson Township Fire Department,1430 SEDGEFIELD DRIVE,
0001199,2020-08-18 20:10:18,2020,8.0,18.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1619 MORRISON FARMS DR 43004,Jefferson Township Fire Department,1619 MORRISON FARMS DRIVE,171-000804
0001198,2020-08-18 17:40:10,2020,8.0,18.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,475 ROCKY FORK BLVD 43230,Jefferson Township Fire Department,475 ROCKY FORK BOULEVARD,
0001197,2020-08-18 10:48:00,2020,8.0,18.0,611,6 - Good Intent Call,Dispatched and cancelled en route,419,4 - Residential,1 or 2 family dwelling,,,5750 CLARK STATE RD 43230,Jefferson Township Fire Department,5750 CLARK STATE ROAD,170-001781
0001195,2020-08-18 02:40:44,2020,8.0,18.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,91 N HAMILTON RD 43230,Jefferson Township Fire Department,91 HAMILTON ROAD,
0001193,2020-08-17 18:05:04,2020,8.0,17.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,177 CADY CT 43004,Jefferson Township Fire Department,177 CADY COURT,068-000191
0001190,2020-08-17 09:40:29,2020,8.0,17.0,412,4 - Hazardous Condition (No Fire),Gas leak (natural gas or LPG),,,,4,4 - Automatic aid given,118 BANNOCKBURN BLVD 43004,Jefferson Township Fire Department,118 BANNOCKBURN BOULEVARD,
0001185,2020-08-15 11:01:20,2020,8.0,15.0,522,5 - Service Call,Water or steam leak,419,4 - Residential,1 or 2 family dwelling,,,1121 WILLOW BROOK CSG CT 43004,Jefferson Township Fire Department,1121 WILLOW BROOK CSG COURT,171-000683
