agency_fdid,basic_incident_number_(fd1),basic_incident_date_original_(fd1.3),basic_incident_year_(fd1.3),basic_incident_type_code_(fd1.21),basic_incident_type_(fd1.21),basic_aid_given_or_received_code_(fd1.22),basic_aid_given_or_received_(fd1.22),basic_property_use_category_(fd1.46),basic_property_use_code_(fd1.46),basic_property_use_(fd1.46),basic_incident_city_name_(fd1.16),basic_incident_state_(fd1.18),basic_incident_postal_code_(fd1.19)
25115,0000815,05/29/2020,2020.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000815,05/07/2019,2019.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000814,06/11/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Pataskala,OH,43062
25115,0000814,05/29/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000814,05/07/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",519,"Food and beverage sales, grocery store",Reynoldsburg,OH,43068
25115,0000813,06/11/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,COLUMBUS,OH,43004
25115,0000813,05/28/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000813,05/07/2019,2019.0,322.0,Motor vehicle accident with injuries,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,0000812,06/11/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000812,05/28/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000812,05/07/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000811,06/10/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0000811,05/28/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000811,05/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000810,06/10/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0000810,05/28/2020,2020.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,961,Highway or divided highway,JEFFERSON TWP,OH,43004
25115,0000810,05/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000809,06/10/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000809,05/28/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,8 - Storage,891,Warehouse,Reynoldsburg,OH,43068
25115,0000809,05/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000808,06/10/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000808,05/28/2020,2020.0,733.0,Smoke detector activation due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000808,05/06/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000807,06/09/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000807,05/27/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Jefferson Township,OH,43004
25115,0000807,05/06/2019,2019.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000806,06/09/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Gahanna,OH,43230
25115,0000806,05/27/2020,2020.0,745.0,"Alarm system activation, no fire - unintentional",4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0000806,05/06/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000805,06/09/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"5 - Mercantile, Business",549,Specialty shop,GAHANNA,OH,43004
25115,0000805,05/27/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000805,05/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0000804,06/09/2021,2021.0,251.0,"Excessive heat, scorch burns with no ignition",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,Pataskala,OH,43062
25115,0000804,05/27/2020,2020.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000804,05/06/2019,2019.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,Blacklick,OH,43004
25115,0000803,06/08/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0000803,05/27/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000803,05/06/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0000802,06/08/2021,2021.0,743.0,"Smoke detector activation, no fire - unintentional",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000802,05/27/2020,2020.0,733.0,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000802,05/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000801,06/08/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000801,05/26/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000801,05/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000800,06/08/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"3 - Health Care, Detention & Correction",340,"Clinics, doctors offices, hemodialysis cntr, other",Gahanna,OH,43230
25115,0000800,05/26/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000800,05/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,GAHANNA,OH,43054
25115,0000799,06/08/2021,2021.0,322.0,Motor vehicle accident with injuries,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000799,05/26/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0000799,05/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0000798,06/08/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,0000798,05/26/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000798,05/05/2019,2019.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000797,06/08/2021,2021.0,733.0,Smoke detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000797,05/26/2020,2020.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000797,05/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000796,06/08/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000796,05/26/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000796,05/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000795,06/07/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000795,05/26/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000795,05/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000794,06/07/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000794,05/26/2020,2020.0,111.0,Building fire,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000794,05/04/2019,2019.0,735.0,Alarm system sounded due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000793,06/07/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000793,05/25/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000793,05/04/2019,2019.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000792,06/07/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,GAHANNA,OH,43004
25115,0000792,05/25/2020,2020.0,611.0,Dispatched and cancelled en route,,,"5 - Mercantile, Business",557,"Personal service, including barber & beauty shops",Reynoldsburg,OH,43068
25115,0000792,05/03/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000791,06/07/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000791,05/25/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000791,05/03/2019,2019.0,710.0,"Malicious, mischievous false call, other",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000790,06/07/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",JEFFERSON TWP,OH,43068
25115,0000790,05/25/2020,2020.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000790,05/03/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0000789,06/07/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000789,05/25/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000789,05/03/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"3 - Health Care, Detention & Correction",340,"Clinics, doctors offices, hemodialysis cntr, other",Columbus,OH,43213
25115,0000788,06/06/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Reynoldsburg,OH,43068
25115,0000788,05/25/2020,2020.0,412.0,Gas leak (natural gas or LPG),,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000788,05/03/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000787,06/06/2021,2021.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000787,05/25/2020,2020.0,553.0,Public service,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43054
25115,0000787,05/03/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",Reynoldsburg,OH,43068
25115,0000786,06/06/2021,2021.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000786,05/24/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000786,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000785,06/06/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000785,05/24/2020,2020.0,611.0,Dispatched and cancelled en route,,,,,,JEFFERSON TWP,OH,43004
25115,0000785,05/02/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000784,06/06/2021,2021.0,424.0,Carbon monoxide incident,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000784,05/24/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000784,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000783,06/05/2021,2021.0,733.0,Smoke detector activation due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000783,05/23/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",559,"Recreational, hobby, home repair sales, pet store",Reynoldsburg,OH,43068
25115,0000783,05/02/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,PATASKALA,OH,43073
25115,0000782,06/05/2021,2021.0,554.0,Assist invalid,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000782,05/23/2020,2020.0,521.0,Water evacuation,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000782,05/02/2019,2019.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000781,06/05/2021,2021.0,322.0,Motor vehicle accident with injuries,4.0,Automatic aid given,9 - Outside or Special Property,963,Street or road in commercial area,Pataskala,OH,43062
25115,0000781,05/23/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,MIFFLIN TWP,OH,43211
25115,0000781,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Whitehall,OH,43213
25115,0000780,06/05/2021,2021.0,740.0,"Unintentional transmission of alarm, other",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",JEFFERSON TWP,OH,43004
25115,0000780,05/23/2020,2020.0,745.0,"Alarm system activation, no fire - unintentional",4.0,Automatic aid given,1 - Assembly,131,"Church, mosque, synagogue, temple, chapel",Gahanna,OH,43230
25115,0000780,05/02/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0000779,06/04/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000779,05/23/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0000779,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000778,06/04/2021,2021.0,511.0,Lock-out,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000778,05/22/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000778,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000777,06/04/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000777,05/22/2020,2020.0,711.0,"Municipal alarm system, malicious false alarm",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000777,05/02/2019,2019.0,745.0,"Alarm system activation, no fire - unintentional",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000776,06/04/2021,2021.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000776,05/22/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000776,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000775,06/04/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000775,05/22/2020,2020.0,611.0,Dispatched and cancelled en route,,,"5 - Mercantile, Business",500,"Mercantile, business, other",Reynoldsburg,OH,43068
25115,0000775,05/02/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000774,06/04/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"5 - Mercantile, Business",599,Business office,Gahanna,OH,43230
25115,0000774,05/22/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000774,05/01/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Columbus,OH,43213
25115,0000773,06/04/2021,2021.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000773,05/22/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",581,Department or discount store,JEFFERSON TWP,OH,43004
25115,0000773,05/01/2019,2019.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000772,06/03/2021,2021.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000772,05/22/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000772,05/01/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000771,06/03/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000771,05/22/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000771,05/01/2019,2019.0,323.0,Motor vehicle/pedestrian accident (MV Ped),4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000770,06/03/2021,2021.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,0000770,05/21/2020,2020.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0000770,05/01/2019,2019.0,311.0,"Medical assist, assist EMS crew",4.0,Automatic aid given,,,,COLUMBUS,OH,43068
25115,0000769,06/03/2021,2021.0,424.0,Carbon monoxide incident,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000769,05/21/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000769,05/01/2019,2019.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Gahanna,OH,43230
25115,0000768,06/03/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000768,05/21/2020,2020.0,735.0,Alarm system sounded due to malfunction,4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0000768,05/01/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0000767,06/03/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000767,05/21/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000767,05/01/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000766,06/03/2021,2021.0,611.0,Dispatched and cancelled en route,,,"6 - Industrial, Utility, Defense, Agriculture, Mining",600,"Ind., utility, defense, agriculture, mining, other",JEFFERSON TWP,OH,43004
25115,0000766,05/20/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000766,05/01/2019,2019.0,611.0,Dispatched and cancelled en route,,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000765,06/03/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0000765,05/20/2020,2020.0,671.0,HazMat release investigation w/no HazMat,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000765,05/01/2019,2019.0,511.0,Lock-out,,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0000764,06/02/2021,2021.0,611.0,Dispatched and cancelled en route,,,,,,JEFFERSON TWP,OH,43004
25115,0000764,05/20/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000764,05/01/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0000763,06/02/2021,2021.0,622.0,No incident found on arrival at dispatch address,2.0,Automatic aid received,"5 - Mercantile, Business",599,Business office,JEFFERSON TWP,OH,43004
25115,0000763,05/20/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000763,04/30/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,REYNOLDSBURG,OH,43004
25115,0000762,06/02/2021,2021.0,746.0,"Carbon monoxide detector activation, no CO",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000762,05/20/2020,2020.0,744.0,"Detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000762,04/30/2019,2019.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,961,Highway or divided highway,Blacklick,OH,43004
25115,0000761,06/02/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000761,05/19/2020,2020.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",Blacklick,OH,43004
25115,0000761,04/30/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0000760,06/02/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000760,05/19/2020,2020.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0000760,04/30/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0000759,06/02/2021,2021.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000759,05/19/2020,2020.0,321.0,"EMS call, excluding vehicle accident with injury",5.0,Other aid given (no response from AHJ),4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0000759,04/30/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0000758,06/02/2021,2021.0,131.0,Passenger vehicle fire,2.0,Automatic aid received,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
